Year,Month,Day,Hour,DrawkW,HolidayPresent,prcp,snow,snwd,tmax,tmin,tobs,wesd,wt01,wt03,wt04,wt05,wt06,Timestamp,chmax,chmin
2021,3,11,19,3675000,0,0.97,0,0,69,55,57,0,0,0,0,0,0,3/11/2021 19:00,4,-10
2021,3,11,18,3687000,0,0.97,0,0,69,55,57,0,0,0,0,0,0,3/11/2021 18:00,4,-10
2021,3,11,17,3655000,0,0.97,0,0,69,55,57,0,0,0,0,0,0,3/11/2021 17:00,4,-10
2021,3,11,16,3613000,0,0.97,0,0,69,55,57,0,0,0,0,0,0,3/11/2021 16:00,4,-10
2021,3,11,15,3576000,0,0.97,0,0,69,55,57,0,0,0,0,0,0,3/11/2021 15:00,4,-10
2021,3,11,14,3527000,0,0.97,0,0,69,55,57,0,0,0,0,0,0,3/11/2021 14:00,4,-10
2021,3,11,13,3393000,0,0.97,0,0,69,55,57,0,0,0,0,0,0,3/11/2021 13:00,4,-10
2021,3,11,12,3218000,0,0.97,0,0,69,55,57,0,0,0,0,0,0,3/11/2021 12:00,4,-10
2021,3,11,11,2998000,0,0.97,0,0,69,55,57,0,0,0,0,0,0,3/11/2021 11:00,4,-10
2021,3,11,10,2895000,0,0.97,0,0,69,55,57,0,0,0,0,0,0,3/11/2021 10:00,4,-10
2021,3,11,9,2890000,0,0.97,0,0,69,55,57,0,0,0,0,0,0,3/11/2021 9:00,4,-10
2021,3,11,8,2898000,0,0.97,0,0,69,55,57,0,0,0,0,0,0,3/11/2021 8:00,4,-10
2021,3,11,7,2973000,0,0.97,0,0,69,55,57,0,0,0,0,0,0,3/11/2021 7:00,4,-10
2021,3,11,6,3043000,0,0.97,0,0,69,55,57,0,0,0,0,0,0,3/11/2021 6:00,4,-10
2021,3,11,5,3223000,0,0.97,0,0,69,55,57,0,0,0,0,0,0,3/11/2021 5:00,4,-10
2021,3,11,4,3326000,0,0.97,0,0,69,55,57,0,0,0,0,0,0,3/11/2021 4:00,4,-10
2021,3,11,3,3541000,0,0.97,0,0,69,55,57,0,0,0,0,0,0,3/11/2021 3:00,4,-10
2021,3,11,2,3651000,0,0.97,0,0,69,55,57,0,0,0,0,0,0,3/11/2021 2:00,4,-10
2021,3,11,1,3700000,0,0.97,0,0,69,55,57,0,0,0,0,0,0,3/11/2021 1:00,4,-10
2021,3,11,0,3569000,0,0.97,0,0,69,55,57,0,0,0,0,0,0,3/11/2021 0:00,4,-10
2021,3,10,23,3527000,0,0,0,0,72,48,63,0,0,0,0,0,0,3/10/2021 23:00,7,-17
2021,3,10,22,3507000,0,0,0,0,72,48,63,0,0,0,0,0,0,3/10/2021 22:00,7,-17
2021,3,10,21,3536000,0,0,0,0,72,48,63,0,0,0,0,0,0,3/10/2021 21:00,7,-17
2021,3,10,20,3591000,0,0,0,0,72,48,63,0,0,0,0,0,0,3/10/2021 20:00,7,-17
2021,3,10,19,3613000,0,0,0,0,72,48,63,0,0,0,0,0,0,3/10/2021 19:00,7,-17
2021,3,10,18,3673000,0,0,0,0,72,48,63,0,0,0,0,0,0,3/10/2021 18:00,7,-17
2021,3,10,17,3676000,0,0,0,0,72,48,63,0,0,0,0,0,0,3/10/2021 17:00,7,-17
2021,3,10,16,3676000,0,0,0,0,72,48,63,0,0,0,0,0,0,3/10/2021 16:00,7,-17
2021,3,10,15,3743000,0,0,0,0,72,48,63,0,0,0,0,0,0,3/10/2021 15:00,7,-17
2021,3,10,14,3848000,0,0,0,0,72,48,63,0,0,0,0,0,0,3/10/2021 14:00,7,-17
2021,3,10,13,3865000,0,0,0,0,72,48,63,0,0,0,0,0,0,3/10/2021 13:00,7,-17
2021,3,10,12,3685000,0,0,0,0,72,48,63,0,0,0,0,0,0,3/10/2021 12:00,7,-17
2021,3,10,11,3459000,0,0,0,0,72,48,63,0,0,0,0,0,0,3/10/2021 11:00,7,-17
2021,3,10,10,3268000,0,0,0,0,72,48,63,0,0,0,0,0,0,3/10/2021 10:00,7,-17
2021,3,10,9,3219000,0,0,0,0,72,48,63,0,0,0,0,0,0,3/10/2021 9:00,7,-17
2021,3,10,8,3210000,0,0,0,0,72,48,63,0,0,0,0,0,0,3/10/2021 8:00,7,-17
2021,3,10,7,3242000,0,0,0,0,72,48,63,0,0,0,0,0,0,3/10/2021 7:00,7,-17
2021,3,10,6,3285000,0,0,0,0,72,48,63,0,0,0,0,0,0,3/10/2021 6:00,7,-17
2021,3,10,5,3400000,0,0,0,0,72,48,63,0,0,0,0,0,0,3/10/2021 5:00,7,-17
2021,3,10,4,3464000,0,0,0,0,72,48,63,0,0,0,0,0,0,3/10/2021 4:00,7,-17
2021,3,10,3,3643000,0,0,0,0,72,48,63,0,0,0,0,0,0,3/10/2021 3:00,7,-17
2021,3,10,2,3707000,0,0,0,0,72,48,63,0,0,0,0,0,0,3/10/2021 2:00,7,-17
2021,3,10,1,3753000,0,0,0,0,72,48,63,0,0,0,0,0,0,3/10/2021 1:00,7,-17
2021,3,10,0,3569000,0,0,0,0,72,48,63,0,0,0,0,0,0,3/10/2021 0:00,7,-17
2021,3,9,23,3513000,0,0,0,0,69,38,50,0,0,0,0,0,0,3/9/2021 23:00,4,-27
2021,3,9,22,3483000,0,0,0,0,69,38,50,0,0,0,0,0,0,3/9/2021 22:00,4,-27
2021,3,9,21,3573000,0,0,0,0,69,38,50,0,0,0,0,0,0,3/9/2021 21:00,4,-27
2021,3,9,20,3631000,0,0,0,0,69,38,50,0,0,0,0,0,0,3/9/2021 20:00,4,-27
2021,3,9,19,3696000,0,0,0,0,69,38,50,0,0,0,0,0,0,3/9/2021 19:00,4,-27
2021,3,9,18,3789000,0,0,0,0,69,38,50,0,0,0,0,0,0,3/9/2021 18:00,4,-27
2021,3,9,17,3832000,0,0,0,0,69,38,50,0,0,0,0,0,0,3/9/2021 17:00,4,-27
2021,3,9,16,3936000,0,0,0,0,69,38,50,0,0,0,0,0,0,3/9/2021 16:00,4,-27
2021,3,9,15,4074000,0,0,0,0,69,38,50,0,0,0,0,0,0,3/9/2021 15:00,4,-27
2021,3,9,14,4210000,0,0,0,0,69,38,50,0,0,0,0,0,0,3/9/2021 14:00,4,-27
2021,3,9,13,4240000,0,0,0,0,69,38,50,0,0,0,0,0,0,3/9/2021 13:00,4,-27
2021,3,9,12,4072000,0,0,0,0,69,38,50,0,0,0,0,0,0,3/9/2021 12:00,4,-27
2021,3,9,11,3688000,0,0,0,0,69,38,50,0,0,0,0,0,0,3/9/2021 11:00,4,-27
2021,3,9,10,3535000,0,0,0,0,69,38,50,0,0,0,0,0,0,3/9/2021 10:00,4,-27
2021,3,9,9,3434000,0,0,0,0,69,38,50,0,0,0,0,0,0,3/9/2021 9:00,4,-27
2021,3,9,8,3398000,0,0,0,0,69,38,50,0,0,0,0,0,0,3/9/2021 8:00,4,-27
2021,3,9,7,3369000,0,0,0,0,69,38,50,0,0,0,0,0,0,3/9/2021 7:00,4,-27
2021,3,9,6,3403000,0,0,0,0,69,38,50,0,0,0,0,0,0,3/9/2021 6:00,4,-27
2021,3,9,5,3459000,0,0,0,0,69,38,50,0,0,0,0,0,0,3/9/2021 5:00,4,-27
2021,3,9,4,3631000,0,0,0,0,69,38,50,0,0,0,0,0,0,3/9/2021 4:00,4,-27
2021,3,9,3,3709000,0,0,0,0,69,38,50,0,0,0,0,0,0,3/9/2021 3:00,4,-27
2021,3,9,2,3797000,0,0,0,0,69,38,50,0,0,0,0,0,0,3/9/2021 2:00,4,-27
2021,3,9,1,3826000,0,0,0,0,69,38,50,0,0,0,0,0,0,3/9/2021 1:00,4,-27
2021,3,9,0,3579000,0,0,0,0,69,38,50,0,0,0,0,0,0,3/9/2021 0:00,4,-27
2021,3,8,23,3495000,0,0,0,0,66,30,45,0,0,0,0,0,0,3/8/2021 23:00,1,-35
2021,3,8,22,3594000,0,0,0,0,66,30,45,0,0,0,0,0,0,3/8/2021 22:00,1,-35
2021,3,8,21,3545000,0,0,0,0,66,30,45,0,0,0,0,0,0,3/8/2021 21:00,1,-35
2021,3,8,20,3602000,0,0,0,0,66,30,45,0,0,0,0,0,0,3/8/2021 20:00,1,-35
2021,3,8,19,3759000,0,0,0,0,66,30,45,0,0,0,0,0,0,3/8/2021 19:00,1,-35
2021,3,8,18,3897000,0,0,0,0,66,30,45,0,0,0,0,0,0,3/8/2021 18:00,1,-35
2021,3,8,17,4041000,0,0,0,0,66,30,45,0,0,0,0,0,0,3/8/2021 17:00,1,-35
2021,3,8,16,4090000,0,0,0,0,66,30,45,0,0,0,0,0,0,3/8/2021 16:00,1,-35
2021,3,8,15,4291000,0,0,0,0,66,30,45,0,0,0,0,0,0,3/8/2021 15:00,1,-35
2021,3,8,14,4585000,0,0,0,0,66,30,45,0,0,0,0,0,0,3/8/2021 14:00,1,-35
2021,3,8,13,4630000,0,0,0,0,66,30,45,0,0,0,0,0,0,3/8/2021 13:00,1,-35
2021,3,8,12,4409000,0,0,0,0,66,30,45,0,0,0,0,0,0,3/8/2021 12:00,1,-35
2021,3,8,11,4128000,0,0,0,0,66,30,45,0,0,0,0,0,0,3/8/2021 11:00,1,-35
2021,3,8,10,3892000,0,0,0,0,66,30,45,0,0,0,0,0,0,3/8/2021 10:00,1,-35
2021,3,8,9,3712000,0,0,0,0,66,30,45,0,0,0,0,0,0,3/8/2021 9:00,1,-35
2021,3,8,8,3666000,0,0,0,0,66,30,45,0,0,0,0,0,0,3/8/2021 8:00,1,-35
2021,3,8,7,3626000,0,0,0,0,66,30,45,0,0,0,0,0,0,3/8/2021 7:00,1,-35
2021,3,8,6,3622000,0,0,0,0,66,30,45,0,0,0,0,0,0,3/8/2021 6:00,1,-35
2021,3,7,23,3224000,0,0,0,0,54,31,34,0,0,0,0,0,0,3/7/2021 23:00,-11,-34
2021,3,7,22,3186000,0,0,0,0,54,31,34,0,0,0,0,0,0,3/7/2021 22:00,-11,-34
2021,3,7,21,3195000,0,0,0,0,54,31,34,0,0,0,0,0,0,3/7/2021 21:00,-11,-34
2021,3,7,20,3254000,0,0,0,0,54,31,34,0,0,0,0,0,0,3/7/2021 20:00,-11,-34
2021,3,7,19,3319000,0,0,0,0,54,31,34,0,0,0,0,0,0,3/7/2021 19:00,-11,-34
2021,3,7,18,3448000,0,0,0,0,54,31,34,0,0,0,0,0,0,3/7/2021 18:00,-11,-34
2021,3,7,17,3587000,0,0,0,0,54,31,34,0,0,0,0,0,0,3/7/2021 17:00,-11,-34
2021,3,7,16,3717000,0,0,0,0,54,31,34,0,0,0,0,0,0,3/7/2021 16:00,-11,-34
2021,3,7,15,3808000,0,0,0,0,54,31,34,0,0,0,0,0,0,3/7/2021 15:00,-11,-34
2021,3,7,14,3902000,0,0,0,0,54,31,34,0,0,0,0,0,0,3/7/2021 14:00,-11,-34
2021,3,7,13,3940000,0,0,0,0,54,31,34,0,0,0,0,0,0,3/7/2021 13:00,-11,-34
2021,3,7,12,3865000,0,0,0,0,54,31,34,0,0,0,0,0,0,3/7/2021 12:00,-11,-34
2021,3,7,11,3798000,0,0,0,0,54,31,34,0,0,0,0,0,0,3/7/2021 11:00,-11,-34
2021,3,7,10,3702000,0,0,0,0,54,31,34,0,0,0,0,0,0,3/7/2021 10:00,-11,-34
2021,3,7,9,3691000,0,0,0,0,54,31,34,0,0,0,0,0,0,3/7/2021 9:00,-11,-34
2021,3,7,8,3599000,0,0,0,0,54,31,34,0,0,0,0,0,0,3/7/2021 8:00,-11,-34
2021,3,7,7,3604000,0,0,0,0,54,31,34,0,0,0,0,0,0,3/7/2021 7:00,-11,-34
2021,3,7,6,3643000,0,0,0,0,54,31,34,0,0,0,0,0,0,3/7/2021 6:00,-11,-34
2021,3,6,23,3340000,0,0,0,0,51,27,33,0,0,0,0,0,0,3/6/2021 23:00,-14,-38
2021,3,6,22,3294000,0,0,0,0,51,27,33,0,0,0,0,0,0,3/6/2021 22:00,-14,-38
2021,3,6,21,3327000,0,0,0,0,51,27,33,0,0,0,0,0,0,3/6/2021 21:00,-14,-38
2021,3,6,20,3368000,0,0,0,0,51,27,33,0,0,0,0,0,0,3/6/2021 20:00,-14,-38
2021,3,6,19,3441000,0,0,0,0,51,27,33,0,0,0,0,0,0,3/6/2021 19:00,-14,-38
2021,3,6,18,3619000,0,0,0,0,51,27,33,0,0,0,0,0,0,3/6/2021 18:00,-14,-38
2021,3,6,17,3777000,0,0,0,0,51,27,33,0,0,0,0,0,0,3/6/2021 17:00,-14,-38
2021,3,6,16,3910000,0,0,0,0,51,27,33,0,0,0,0,0,0,3/6/2021 16:00,-14,-38
2021,3,6,15,4031000,0,0,0,0,51,27,33,0,0,0,0,0,0,3/6/2021 15:00,-14,-38
2021,3,6,14,4117000,0,0,0,0,51,27,33,0,0,0,0,0,0,3/6/2021 14:00,-14,-38
2021,3,6,13,4136000,0,0,0,0,51,27,33,0,0,0,0,0,0,3/6/2021 13:00,-14,-38
2021,3,6,12,4003000,0,0,0,0,51,27,33,0,0,0,0,0,0,3/6/2021 12:00,-14,-38
2021,3,6,11,3889000,0,0,0,0,51,27,33,0,0,0,0,0,0,3/6/2021 11:00,-14,-38
2021,3,6,10,3752000,0,0,0,0,51,27,33,0,0,0,0,0,0,3/6/2021 10:00,-14,-38
2021,3,6,9,3690000,0,0,0,0,51,27,33,0,0,0,0,0,0,3/6/2021 9:00,-14,-38
2021,3,6,8,3688000,0,0,0,0,51,27,33,0,0,0,0,0,0,3/6/2021 8:00,-14,-38
2021,3,6,7,3757000,0,0,0,0,51,27,33,0,0,0,0,0,0,3/6/2021 7:00,-14,-38
2021,3,6,6,3823000,0,0,0,0,51,27,33,0,0,0,0,0,0,3/6/2021 6:00,-14,-38
2021,3,5,23,3826000,0,0,0,0,47,28,35,0,0,0,0,0,0,3/5/2021 23:00,-18,-37
2021,3,5,22,3769000,0,0,0,0,47,28,35,0,0,0,0,0,0,3/5/2021 22:00,-18,-37
2021,3,5,21,3802000,0,0,0,0,47,28,35,0,0,0,0,0,0,3/5/2021 21:00,-18,-37
2021,3,5,20,3923000,0,0,0,0,47,28,35,0,0,0,0,0,0,3/5/2021 20:00,-18,-37
2021,3,5,19,4054000,0,0,0,0,47,28,35,0,0,0,0,0,0,3/5/2021 19:00,-18,-37
2021,3,5,18,4148000,0,0,0,0,47,28,35,0,0,0,0,0,0,3/5/2021 18:00,-18,-37
2021,3,5,17,4257000,0,0,0,0,47,28,35,0,0,0,0,0,0,3/5/2021 17:00,-18,-37
2021,3,5,16,4400000,0,0,0,0,47,28,35,0,0,0,0,0,0,3/5/2021 16:00,-18,-37
2021,3,5,15,4583000,0,0,0,0,47,28,35,0,0,0,0,0,0,3/5/2021 15:00,-18,-37
2021,3,5,14,4654000,0,0,0,0,47,28,35,0,0,0,0,0,0,3/5/2021 14:00,-18,-37
2021,3,5,13,4634000,0,0,0,0,47,28,35,0,0,0,0,0,0,3/5/2021 13:00,-18,-37
2021,3,5,12,4444000,0,0,0,0,47,28,35,0,0,0,0,0,0,3/5/2021 12:00,-18,-37
2021,3,5,11,4130000,0,0,0,0,47,28,35,0,0,0,0,0,0,3/5/2021 11:00,-18,-37
2021,3,5,10,3908000,0,0,0,0,47,28,35,0,0,0,0,0,0,3/5/2021 10:00,-18,-37
2021,3,5,9,3787000,0,0,0,0,47,28,35,0,0,0,0,0,0,3/5/2021 9:00,-18,-37
2021,3,5,8,3737000,0,0,0,0,47,28,35,0,0,0,0,0,0,3/5/2021 8:00,-18,-37
2021,3,5,7,3736000,0,0,0,0,47,28,35,0,0,0,0,0,0,3/5/2021 7:00,-18,-37
2021,3,5,6,3747000,0,0,0,0,47,28,35,0,0,0,0,0,0,3/5/2021 6:00,-18,-37
2021,3,4,23,3555000,0,0,0,0,57,35,36,0,0,0,0,0,0,3/4/2021 23:00,-8,-30
2021,3,4,22,3575000,0,0,0,0,57,35,36,0,0,0,0,0,0,3/4/2021 22:00,-8,-30
2021,3,4,21,3649000,0,0,0,0,57,35,36,0,0,0,0,0,0,3/4/2021 21:00,-8,-30
2021,3,4,20,3755000,0,0,0,0,57,35,36,0,0,0,0,0,0,3/4/2021 20:00,-8,-30
2021,3,4,19,3785000,0,0,0,0,57,35,36,0,0,0,0,0,0,3/4/2021 19:00,-8,-30
2021,3,4,18,3864000,0,0,0,0,57,35,36,0,0,0,0,0,0,3/4/2021 18:00,-8,-30
2021,3,4,17,3917000,0,0,0,0,57,35,36,0,0,0,0,0,0,3/4/2021 17:00,-8,-30
2021,3,4,16,4023000,0,0,0,0,57,35,36,0,0,0,0,0,0,3/4/2021 16:00,-8,-30
2021,3,4,15,4130000,0,0,0,0,57,35,36,0,0,0,0,0,0,3/4/2021 15:00,-8,-30
2021,3,4,14,4324000,0,0,0,0,57,35,36,0,0,0,0,0,0,3/4/2021 14:00,-8,-30
2021,3,4,13,4330000,0,0,0,0,57,35,36,0,0,0,0,0,0,3/4/2021 13:00,-8,-30
2021,3,4,12,4142000,0,0,0,0,57,35,36,0,0,0,0,0,0,3/4/2021 12:00,-8,-30
2021,3,4,11,3801000,0,0,0,0,57,35,36,0,0,0,0,0,0,3/4/2021 11:00,-8,-30
2021,3,4,10,3611000,0,0,0,0,57,35,36,0,0,0,0,0,0,3/4/2021 10:00,-8,-30
2021,3,4,9,3552000,0,0,0,0,57,35,36,0,0,0,0,0,0,3/4/2021 9:00,-8,-30
2021,3,4,8,3466000,0,0,0,0,57,35,36,0,0,0,0,0,0,3/4/2021 8:00,-8,-30
2021,3,4,7,3470000,0,0,0,0,57,35,36,0,0,0,0,0,0,3/4/2021 7:00,-8,-30
2021,3,4,6,3541000,0,0,0,0,57,35,36,0,0,0,0,0,0,3/4/2021 6:00,-8,-30
2021,3,3,23,3575000,0,0,0,0,64,28,46,0,0,0,0,0,0,3/3/2021 23:00,-1,-37
2021,3,3,22,3554000,0,0,0,0,64,28,46,0,0,0,0,0,0,3/3/2021 22:00,-1,-37
2021,3,3,21,3634000,0,0,0,0,64,28,46,0,0,0,0,0,0,3/3/2021 21:00,-1,-37
2021,3,3,20,3754000,0,0,0,0,64,28,46,0,0,0,0,0,0,3/3/2021 20:00,-1,-37
2021,3,3,19,3852000,0,0,0,0,64,28,46,0,0,0,0,0,0,3/3/2021 19:00,-1,-37
2021,3,3,18,3980000,0,0,0,0,64,28,46,0,0,0,0,0,0,3/3/2021 18:00,-1,-37
2021,3,3,17,4097000,0,0,0,0,64,28,46,0,0,0,0,0,0,3/3/2021 17:00,-1,-37
2021,3,3,16,4259000,0,0,0,0,64,28,46,0,0,0,0,0,0,3/3/2021 16:00,-1,-37
2021,3,3,15,4458000,0,0,0,0,64,28,46,0,0,0,0,0,0,3/3/2021 15:00,-1,-37
2021,3,3,14,4701000,0,0,0,0,64,28,46,0,0,0,0,0,0,3/3/2021 14:00,-1,-37
2021,3,3,13,4797000,0,0,0,0,64,28,46,0,0,0,0,0,0,3/3/2021 13:00,-1,-37
2021,3,3,12,4660000,0,0,0,0,64,28,46,0,0,0,0,0,0,3/3/2021 12:00,-1,-37
2021,3,3,11,4303000,0,0,0,0,64,28,46,0,0,0,0,0,0,3/3/2021 11:00,-1,-37
2021,3,3,10,4099000,0,0,0,0,64,28,46,0,0,0,0,0,0,3/3/2021 10:00,-1,-37
2021,3,3,9,4018000,0,0,0,0,64,28,46,0,0,0,0,0,0,3/3/2021 9:00,-1,-37
2021,3,3,8,3993000,0,0,0,0,64,28,46,0,0,0,0,0,0,3/3/2021 8:00,-1,-37
2021,3,3,7,3969000,0,0,0,0,64,28,46,0,0,0,0,0,0,3/3/2021 7:00,-1,-37
2021,3,3,6,3994000,0,0,0,0,64,28,46,0,0,0,0,0,0,3/3/2021 6:00,-1,-37
2021,3,3,5,4068000,0,0,0,0,64,28,46,0,0,0,0,0,0,3/3/2021 5:00,-1,-37
2021,3,3,4,4137000,0,0,0,0,64,28,46,0,0,0,0,0,0,3/3/2021 4:00,-1,-37
2021,3,3,3,4237000,0,0,0,0,64,28,46,0,0,0,0,0,0,3/3/2021 3:00,-1,-37
2021,3,3,2,4251000,0,0,0,0,64,28,46,0,0,0,0,0,0,3/3/2021 2:00,-1,-37
2021,3,3,1,4209000,0,0,0,0,64,28,46,0,0,0,0,0,0,3/3/2021 1:00,-1,-37
2021,3,3,0,3956000,0,0,0,0,64,28,46,0,0,0,0,0,0,3/3/2021 0:00,-1,-37
2021,3,2,23,3803000,0,0,0,0,48,27,30,0,0,0,0,0,0,3/2/2021 23:00,-17,-38
2021,3,2,22,3758000,0,0,0,0,48,27,30,0,0,0,0,0,0,3/2/2021 22:00,-17,-38
2021,3,2,21,3808000,0,0,0,0,48,27,30,0,0,0,0,0,0,3/2/2021 21:00,-17,-38
2021,3,2,20,3930000,0,0,0,0,48,27,30,0,0,0,0,0,0,3/2/2021 20:00,-17,-38
2021,3,2,19,4084000,0,0,0,0,48,27,30,0,0,0,0,0,0,3/2/2021 19:00,-17,-38
2021,3,2,18,4203000,0,0,0,0,48,27,30,0,0,0,0,0,0,3/2/2021 18:00,-17,-38
2021,3,2,17,4324000,0,0,0,0,48,27,30,0,0,0,0,0,0,3/2/2021 17:00,-17,-38
2021,3,2,16,4465000,0,0,0,0,48,27,30,0,0,0,0,0,0,3/2/2021 16:00,-17,-38
2021,3,2,15,4642000,0,0,0,0,48,27,30,0,0,0,0,0,0,3/2/2021 15:00,-17,-38
2021,3,2,14,4712000,0,0,0,0,48,27,30,0,0,0,0,0,0,3/2/2021 14:00,-17,-38
2021,3,2,13,4723000,0,0,0,0,48,27,30,0,0,0,0,0,0,3/2/2021 13:00,-17,-38
2021,3,2,12,4528000,0,0,0,0,48,27,30,0,0,0,0,0,0,3/2/2021 12:00,-17,-38
2021,3,2,11,4201000,0,0,0,0,48,27,30,0,0,0,0,0,0,3/2/2021 11:00,-17,-38
2021,3,2,10,4039000,0,0,0,0,48,27,30,0,0,0,0,0,0,3/2/2021 10:00,-17,-38
2021,3,2,9,3925000,0,0,0,0,48,27,30,0,0,0,0,0,0,3/2/2021 9:00,-17,-38
2021,3,2,8,3929000,0,0,0,0,48,27,30,0,0,0,0,0,0,3/2/2021 8:00,-17,-38
2021,3,2,7,3949000,0,0,0,0,48,27,30,0,0,0,0,0,0,3/2/2021 7:00,-17,-38
2021,3,2,6,3931000,0,0,0,0,48,27,30,0,0,0,0,0,0,3/2/2021 6:00,-17,-38
2021,3,2,5,4029000,0,0,0,0,48,27,30,0,0,0,0,0,0,3/2/2021 5:00,-17,-38
2021,3,2,4,4165000,0,0,0,0,48,27,30,0,0,0,0,0,0,3/2/2021 4:00,-17,-38
2021,3,2,3,4258000,0,0,0,0,48,27,30,0,0,0,0,0,0,3/2/2021 3:00,-17,-38
2021,3,2,2,4328000,0,0,0,0,48,27,30,0,0,0,0,0,0,3/2/2021 2:00,-17,-38
2021,3,2,1,4332000,0,0,0,0,48,27,30,0,0,0,0,0,0,3/2/2021 1:00,-17,-38
2021,3,2,0,4151000,0,0,0,0,48,27,30,0,0,0,0,0,0,3/2/2021 0:00,-17,-38
2021,3,1,23,4023000,0,0,0,0,52,34,34,0,0,0,0,0,0,3/1/2021 23:00,-13,-31
2021,3,1,22,3962000,0,0,0,0,52,34,34,0,0,0,0,0,0,3/1/2021 22:00,-13,-31
2021,3,1,21,4016000,0,0,0,0,52,34,34,0,0,0,0,0,0,3/1/2021 21:00,-13,-31
2021,3,1,20,4018000,0,0,0,0,52,34,34,0,0,0,0,0,0,3/1/2021 20:00,-13,-31
2021,3,1,19,4057000,0,0,0,0,52,34,34,0,0,0,0,0,0,3/1/2021 19:00,-13,-31
2021,3,1,18,4107000,0,0,0,0,52,34,34,0,0,0,0,0,0,3/1/2021 18:00,-13,-31
2021,3,1,17,4068000,0,0,0,0,52,34,34,0,0,0,0,0,0,3/1/2021 17:00,-13,-31
2021,3,1,16,4133000,0,0,0,0,52,34,34,0,0,0,0,0,0,3/1/2021 16:00,-13,-31
2021,3,1,15,4109000,0,0,0,0,52,34,34,0,0,0,0,0,0,3/1/2021 15:00,-13,-31
2021,3,1,14,3992000,0,0,0,0,52,34,34,0,0,0,0,0,0,3/1/2021 14:00,-13,-31
2021,3,1,13,3823000,0,0,0,0,52,34,34,0,0,0,0,0,0,3/1/2021 13:00,-13,-31
2021,3,1,12,3585000,0,0,0,0,52,34,34,0,0,0,0,0,0,3/1/2021 12:00,-13,-31
2021,3,1,11,3246000,0,0,0,0,52,34,34,0,0,0,0,0,0,3/1/2021 11:00,-13,-31
2021,3,1,10,3048000,0,0,0,0,52,34,34,0,0,0,0,0,0,3/1/2021 10:00,-13,-31
2021,3,1,9,2930000,0,0,0,0,52,34,34,0,0,0,0,0,0,3/1/2021 9:00,-13,-31
2021,3,1,8,2884000,0,0,0,0,52,34,34,0,0,0,0,0,0,3/1/2021 8:00,-13,-31
2021,3,1,7,2876000,0,0,0,0,52,34,34,0,0,0,0,0,0,3/1/2021 7:00,-13,-31
2021,3,1,6,2944000,0,0,0,0,52,34,34,0,0,0,0,0,0,3/1/2021 6:00,-13,-31
2021,3,1,5,3046000,0,0,0,0,52,34,34,0,0,0,0,0,0,3/1/2021 5:00,-13,-31
2021,3,1,4,3175000,0,0,0,0,52,34,34,0,0,0,0,0,0,3/1/2021 4:00,-13,-31
2021,3,1,3,3335000,0,0,0,0,52,34,34,0,0,0,0,0,0,3/1/2021 3:00,-13,-31
2021,3,1,2,3456000,0,0,0,0,52,34,34,0,0,0,0,0,0,3/1/2021 2:00,-13,-31
2021,3,1,1,3530000,0,0,0,0,52,34,34,0,0,0,0,0,0,3/1/2021 1:00,-13,-31
2021,3,1,0,3490000,0,0,0,0,52,34,34,0,0,0,0,0,0,3/1/2021 0:00,-13,-31
2021,2,28,23,3349000,0,3.23,0,0,63,51,52,0,0,1,0,0,0,2/28/2021 23:00,-2,-14
2021,2,28,22,3305000,0,3.23,0,0,63,51,52,0,0,1,0,0,0,2/28/2021 22:00,-2,-14
2021,2,28,21,3251000,0,3.23,0,0,63,51,52,0,0,1,0,0,0,2/28/2021 21:00,-2,-14
2021,2,28,20,3331000,0,3.23,0,0,63,51,52,0,0,1,0,0,0,2/28/2021 20:00,-2,-14
2021,2,28,19,3337000,0,3.23,0,0,63,51,52,0,0,1,0,0,0,2/28/2021 19:00,-2,-14
2021,2,28,18,3372000,0,3.23,0,0,63,51,52,0,0,1,0,0,0,2/28/2021 18:00,-2,-14
2021,2,28,17,3337000,0,3.23,0,0,63,51,52,0,0,1,0,0,0,2/28/2021 17:00,-2,-14
2021,2,28,16,3292000,0,3.23,0,0,63,51,52,0,0,1,0,0,0,2/28/2021 16:00,-2,-14
2021,2,28,15,3253000,0,3.23,0,0,63,51,52,0,0,1,0,0,0,2/28/2021 15:00,-2,-14
2021,2,28,14,3088000,0,3.23,0,0,63,51,52,0,0,1,0,0,0,2/28/2021 14:00,-2,-14
2021,2,28,13,2973000,0,3.23,0,0,63,51,52,0,0,1,0,0,0,2/28/2021 13:00,-2,-14
2021,2,28,12,2875000,0,3.23,0,0,63,51,52,0,0,1,0,0,0,2/28/2021 12:00,-2,-14
2021,2,28,11,2867000,0,3.23,0,0,63,51,52,0,0,1,0,0,0,2/28/2021 11:00,-2,-14
2021,2,28,10,2792000,0,3.23,0,0,63,51,52,0,0,1,0,0,0,2/28/2021 10:00,-2,-14
2021,2,28,9,2777000,0,3.23,0,0,63,51,52,0,0,1,0,0,0,2/28/2021 9:00,-2,-14
2021,2,28,8,2854000,0,3.23,0,0,63,51,52,0,0,1,0,0,0,2/28/2021 8:00,-2,-14
2021,2,28,7,2942000,0,3.23,0,0,63,51,52,0,0,1,0,0,0,2/28/2021 7:00,-2,-14
2021,2,28,6,2969000,0,3.23,0,0,63,51,52,0,0,1,0,0,0,2/28/2021 6:00,-2,-14
